matchId,puuid,teamId,summonerLevel,role,teamPosition,kills,deaths,assists,championId,win,teamEarlySurrendered,totalTimeSpentDead,timePlayed,longestTimeSpentLiving,tier,rank,championLevel,championPointsNA1_5207183857,oRLhpoapz3X3vKMeaz26kATbT3h6bwUAO4v-helkX6Yk8whWClZKVL0NTNui1nhNgUy5DTHhu-T1qQ,100,218,DUO,TOP,1,4,1,777,False,False,151,1489,635,UNRANKED,UNRANKED,18,167672
NA1_5232416497,Aniz57ZoSVS0a_1-H8NN5H3s8QIrMJH8IO70IC5jHAy0GoJaLkkGqvLNWES7Il64AiT4lHyAKTa4rA,200,1316,SUPPORT,UTILITY,10,8,13,800,False,False,209,1465,314,BRONZE,III,54,564749
NA1_5214850718,ua0fC8suXcu-ArDJ_yIdGOuUlt0sd1fj8QnPJVkIOIHWTjSQV_F7-RD3eI4-ejYEBXWjI8V7q1mNAA,100,633,SOLO,TOP,6,4,2,8,True,False,171,1511,636,GOLD,II,72,1109359
NA1_5214850718,LYbfvzpHStWVj1Sf-9JFhbSkh772IKG9g9Q_PWYjeUoNdFaVSnA8qhU3fnCCjJ5-Acs4Xdz-wCxztA,100,281,NONE,JUNGLE,9,5,7,5,True,False,161,1511,368,UNRANKED,UNRANKED,9,73872
NA1_5214850718,XCF5zyfcll-jgeNRKnpJA1SLEcJVco3YQFeMf5_0ELbhqC8TA6h-zi3EJgRPCnk80HCtx9Mvjbjb_Q,100,248,SOLO,MIDDLE,12,7,5,266,True,False,290,1511,589,PLATINUM,II,6,34549
NA1_5214850718,XgoQVHuq1mEAhi2OSRvV5I2kdhMGtriBuY5eWyQKGbHAgflPPO6QqFhjtqEZgnWgmRDjrXcz547Qgw,100,386,CARRY,BOTTOM,9,1,6,800,True,False,36,1511,813,PLATINUM,IV,4,16216
NA1_5214850718,ljbyIaGM8MBuA7eRZajTbWOd2QCFljcpAv4s89H_cNZI_PoCdo0cx1htG2eORrSGBBCLuqGuA5mEhQ,100,21,SUPPORT,UTILITY,1,7,6,113,True,False,204,1511,420,UNRANKED,UNRANKED,2,2364
NA1_5214850718,iMRovnPYbyJkl6ALodEaIvAKQbOgoKYgXzXmR85vFKmhBbDesbeoHL2RzEVWY9CXrLlz9fvjM94aww,200,833,SOLO,TOP,3,8,6,17,False,False,269,1511,381,GOLD,III,70,827152
NA1_5214850718,sX3uuPXArPYF7jQb_XulunjUv2e4D-Tu9UUevYDtm6xX1FhNSZxPeN2_39LGc5NqrgjZ0j5AAXwIYw,200,926,SUPPORT,JUNGLE,9,8,4,131,False,False,248,1511,317,UNRANKED,UNRANKED,29,309909
NA1_5214850718,X5mv36qLudjTS-C7rHpyKWUYx-SycurFv3899i3MeAmMSTQOBlMHPDjnXMTUaEZ8PWcO2hZa2TY4mQ,200,674,CARRY,MIDDLE,2,7,9,147,False,False,244,1511,456,SILVER,I,43,442900
NA1_5214850718,M8Yx6weE9RKNitBsnExKhFsSJUKnaiZB96frQeeOE_c-zCGb-2xYuklPE8pl22SGbcWpFAvaY36gag,200,948,SOLO,BOTTOM,0,4,4,42,False,False,123,1511,798,GOLD,IV,6,36561
NA1_5214850718,hI9EeVV6WKZwsQdkU9iH_hcwaCPrHFw2358LmvdOHgdG3LQLnmGi0PoOyqFpSoRHaWf-f20YF4R-kw,200,1069,SUPPORT,UTILITY,10,10,4,60,False,False,252,1511,200,SILVER,II,5,29508
